definition,log_bin,score,word,freq,familiar,familiar_1,familiar_2,familiar_3,formal,formal_1,formal_2,formal_3,meaning_opinion,meaning_opinion_1,meaning_opinion_2,meaning_opinion_3,proper_noun,proper_noun_1,proper_noun_2,proper_noun_3
2647389,6,-103,devon,67,familiar_no,familiar_yes,familiar_no,familiar_no,formal_yes,formal_yes,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
1225771,3,37,chaud,8,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5704332,1,-9,sneezium,2,familiar_no,familiar_no,familiar_yes,familiar_no,formal_yes,formal_unclear,formal_yes,formal_yes,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
4287638,2,37,red hook,7,familiar_no,familiar_no,familiar_no,familiar_no,formal_yes,formal_yes,formal_yes,formal_no,meaning,opinion,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
4067753,0,-1,tabbsum,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
995935,8,21926,myspace,379,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,opinion,meaning,opinion,opinion,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
852751,7,3988,savage,170,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1416711,6,724,gay marriage,75,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
1094646,3,63,homunculus,13,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
954175,8,9708,redneck,261,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2466719,3,224,color,14,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,opinion,opinion,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3953979,3,145,jak,11,familiar_no,familiar_no,familiar_no,familiar_no,formal_unclear,formal_unclear,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
223015,3,2,russin,11,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
1210776,4,246,basking ridge,25,familiar_no,familiar_no,familiar_no,familiar_no,formal_yes,formal_yes,formal_yes,formal_yes,both,opinion,both,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
5934613,0,-1,banana bread oven,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
205123,6,698,slash,94,familiar_no,familiar_yes,familiar_no,familiar_no,formal_yes,formal_yes,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
1336295,4,228,home,26,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,opinion,opinion,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
5803918,6,-13,baller,86,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
609321,6,292,bam,79,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7867670,2,6,blood diamond,6,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
5041683,5,447,antidisestablishmentarianism,41,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
210927,6,7160,beer,118,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1828587,2,15,cracker black,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,opinion,opinion,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
365310,4,298,spread,29,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_unclear,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
754714,5,406,slap,63,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,opinion,opinion,both,opinion,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
6260818,2,9,man nog,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2609325,3,-40,emo music,15,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
5169139,6,689,cod,76,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,opinion,opinion,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
9523770,2,0,cock nose,6,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2973822,7,9878,sean,130,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_yes,formal_no,opinion,meaning,opinion,opinion,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
2624075,1,3,shrive,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4977074,5,3,blade,42,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
413211,6,3018,family guy,101,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5662854,2,10,smashturbate,5,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
170590,6,7338,fox news,86,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,both,opinion,both,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
1688286,4,193,mouthgasm,19,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6572316,3,6,niff,14,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_unclear,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
7749969,0,10,snurgatory,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
815880,5,-42,oi,41,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1156866,3,117,spider web,12,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_yes,formal_no,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1872280,1,17,old wives tale,2,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2537855,4,164,northern ireland,20,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,opinion,opinion,opinion,both,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
1715593,3,6,favor,8,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1626789,4,55,goosed,24,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1581618,5,-22,shrek,54,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1734673,2,3,hot thomas,4,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5908077,0,2,grade raiser,1,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2430295,4,-4,vidiot,21,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
9485942,0,-1,mobile fap,1,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
829590,4,279,chicken fucker,26,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
5009530,4,-15,kamehameha,20,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4758049,7,-327,obama,248,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
9975011,7,1,rape,163,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1127498,8,14047,faggot,285,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1476384,7,2888,derp,156,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
531452,4,97,vice,18,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
710274,3,1086,shits and giggles,15,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1463885,4,314,jon stewart,16,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
211185,6,-22,cherry,88,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
3768027,8,-13,my chemical romance,258,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
1128123,2,280,los gatos,4,familiar_no,familiar_no,familiar_no,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,both,meaning,opinion,both,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
7787582,8,21021,bae,276,familiar_yes,familiar_yes,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,both,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6802170,2,29,yopo,6,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1455683,7,1845,bamf,142,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3005409,5,2750,laura,42,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
196630,3,172,hatred,10,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_no,formal_yes,formal_no,formal_no,opinion,meaning,opinion,opinion,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
3186712,6,3383,ella,65,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,both,opinion,meaning,both,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_no
9509461,2,-52,terf,7,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1507419,9,5928,sex,558,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_unclear,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
483729,4,252,loose cannon,16,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_yes,formal_no,meaning,both,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4903046,1,-213,art vandelay,3,familiar_no,familiar_no,familiar_no,familiar_no,formal_unclear,formal_no,formal_unclear,formal_unclear,meaning,both,meaning,meaning,proper_noun_yes,proper_noun_no,proper_noun_yes,proper_noun_yes
7471172,5,-7,pud,58,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_yes
7797364,4,1742,mouthgasm,19,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2724029,4,126,hemi,20,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2475637,7,5651,tyler,157,familiar_yes,familiar_yes,familiar_yes,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
5050391,8,-30,paris hilton,258,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_yes,proper_noun_yes,proper_noun_no,proper_noun_yes
4150784,5,1013,robert pattinson,49,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,both,both,opinion,both,proper_noun_yes,proper_noun_yes,proper_noun_yes,proper_noun_yes
3810962,6,144,hobosexual,66,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
5468256,7,5,money,148,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_yes,proper_noun_no,proper_noun_no
1874540,4,-17,home,26,familiar_no,familiar_no,familiar_yes,familiar_no,formal_no,formal_no,formal_no,formal_no,both,opinion,both,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
811340,4,377,wardrobe malfunction,30,familiar_yes,familiar_yes,familiar_yes,familiar_yes,formal_yes,formal_yes,formal_no,formal_yes,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4443215,3,364,new moon,12,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_yes,proper_noun_no
879140,4,149,country,23,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
521661,5,2170,shallow,38,familiar_yes,familiar_no,familiar_yes,familiar_yes,formal_no,formal_no,formal_yes,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
938869,3,457,brown wings,10,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
6891350,1,7,night sledding,2,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
1069262,6,770,munter,73,familiar_no,familiar_yes,familiar_no,familiar_no,formal_no,formal_yes,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
653539,6,-21,police,92,familiar_no,familiar_no,familiar_yes,familiar_no,formal_unclear,formal_unclear,formal_yes,formal_no,meaning,meaning,opinion,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
2574911,5,-27,nignog,32,familiar_no,familiar_no,familiar_no,familiar_no,formal_no,formal_no,formal_no,formal_no,meaning,opinion,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
4900944,1,3,bombatious,2,familiar_no,familiar_no,familiar_no,familiar_yes,formal_no,formal_no,formal_no,formal_no,meaning,meaning,meaning,meaning,proper_noun_no,proper_noun_no,proper_noun_no,proper_noun_no
